dt,날짜,target,target_max15,target_max15_trapz,is_clone,is_off,is_stop,is_corrupt,is_prod_missing,train_ok,train_ok_strict,hour,dow,is_weekend,is_holiday,after_off,off_run_prev,days_since_off,shift,is_transition,month,prod,prod_cap,prod_log,prod_zero,day_prod,day_prod_zero,day_prod_hours,prod_prev,prod_next,prod_diff,hol_op,hol_prod,hol_day_prod,cool,temp,humid,thi,wind,rain,lag24,lag168,lag336,lag_week_mean4,lag_prev_op,prev_day_mean,prev_day_max,last_week_day_mean,last_week_day_max
2021-05-18 11:00:00,20210518,167,172,169.0,True,False,False,False,False,True,True,11,2,0,0,0,0.0,2.0,2,0,5,759,759,6.633318433280377,0,23411,0,24,1594.0,204.0,-835.0,0,0,0,0.0,16.8,98,62.19336,1.1,1.2,169.0,169.0,173.0,167.75,169.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 12:00:00,20210518,99,130,136.5,True,False,False,False,False,True,True,12,2,0,0,0,0.0,2.0,1,1,5,204,204,5.3230099791384085,0,23411,0,24,759.0,996.0,-555.0,0,0,0,0.0,17.4,95,63.1737,1.5,1.2,104.0,100.0,104.0,99.5,104.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 13:00:00,20210518,177,182,180.0,True,False,False,False,False,True,True,13,2,0,0,0,0.0,2.0,2,0,5,996,800,6.904750769961838,0,23411,0,24,204.0,1514.0,792.0,0,0,0,0.0,17.4,94,63.144439999999996,2.5,1.2,170.0,176.0,165.0,165.0,170.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 14:00:00,20210518,167,173,171.0,True,False,False,False,False,True,True,14,2,0,0,0,0.0,2.0,2,0,5,1514,800,7.323170717943469,0,23411,0,24,996.0,6557.0,518.0,0,0,0,0.0,17.6,92,63.43008,1.5,1.2,163.0,155.0,166.0,158.0,163.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 15:00:00,20210518,162,179,176.5,True,False,False,False,False,True,True,15,2,0,0,0,0.0,2.0,2,0,5,6557,800,8.788440957404594,0,23411,0,24,1514.0,1196.0,5043.0,0,0,0,0.0,17.5,91,63.22775,0.6,1.2,157.0,151.0,159.0,152.0,157.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 16:00:00,20210518,154,163,166.5,True,False,False,False,False,True,True,16,2,0,0,0,0.0,2.0,2,0,5,1196,800,7.087573705557973,0,23411,0,24,6557.0,1414.0,-5361.0,0,0,0,0.0,17.4,98,63.26147999999999,1.2,1.3,161.0,144.0,161.0,149.0,161.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 17:00:00,20210518,118,142,140.0,True,False,False,False,False,True,True,17,2,0,0,0,0.0,2.0,2,1,5,1414,800,7.254884810077338,0,23411,0,24,1196.0,1570.0,218.0,0,0,0,0.0,18.3,90,64.5583,1.7,1.3,138.0,118.0,123.0,121.0,138.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 18:00:00,20210518,146,147,146.5,True,False,False,False,False,True,True,18,2,0,0,0,0.0,2.0,2,0,5,1570,800,7.359467638255621,0,23411,0,24,1414.0,2648.0,156.0,0,0,0,0.0,17.7,91,63.56993,1.7,1.3,152.0,138.0,163.0,143.0,152.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 19:00:00,20210518,144,154,154.0,True,False,False,False,False,True,True,19,2,0,0,0,0.0,2.0,2,0,5,2648,800,7.88193748927207,0,23411,0,24,1570.0,11.0,1078.0,0,0,0,0.0,17.2,94,62.796319999999994,1.3,1.3,128.0,132.0,158.0,129.75,128.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 20:00:00,20210518,115,119,118.5,True,False,False,False,False,True,True,20,2,0,0,0,0.0,2.0,0,0,5,11,11,2.4849066497880004,0,23411,0,24,2648.0,140.0,-2637.0,0,0,0,0.0,17.1,97,62.70113,1.3,1.3,96.0,128.0,124.0,119.0,96.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 21:00:00,20210518,112,114,114.0,True,False,False,False,False,True,True,21,2,0,0,0,0.0,2.0,0,0,5,140,140,4.948759890378168,0,23411,0,24,11.0,5.0,129.0,0,0,0,0.0,16.3,98,61.303259999999995,0.6,1.3,89.0,125.0,125.0,117.25,89.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 22:00:00,20210518,100,107,106.5,True,False,False,False,False,True,True,22,2,0,0,0,0.0,2.0,0,0,5,5,5,1.791759469228055,0,23411,0,24,140.0,26.0,-135.0,0,0,0,0.0,16.1,98,60.94722,0.9,1.3,93.0,107.0,105.0,104.75,93.0,100.04166666666667,174.0,127.25,176.0
2021-05-18 23:00:00,20210518,93,104,105.0,True,False,False,False,False,True,True,23,2,0,0,0,0.0,2.0,0,0,5,26,26,3.295836866004329,0,23411,0,24,5.0,,21.0,0,0,0,0.0,15.6,98,60.05712,0.7,1.3,87.0,107.0,95.0,99.25,87.0,100.04166666666667,174.0,127.25,176.0
2021-05-19 00:00:00,20210519,62,68,71.0,False,False,False,False,False,True,True,0,3,0,1,0,0.0,3.0,0,0,5,0,0,0.0,1,2990,0,8,,955.0,,1,0,2990,0.0,15.2,98,59.34504,0.5,1.3,64.0,67.0,65.0,62.75,64.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 01:00:00,20210519,89,95,92.5,False,False,False,False,False,True,True,1,3,0,1,0,0.0,3.0,0,0,5,955,800,6.862757913051401,0,2990,0,8,0.0,24.0,955.0,1,955,2990,0.0,15.1,98,59.167019999999994,1.5,0.0,93.0,98.0,105.0,100.5,93.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 02:00:00,20210519,97,100,98.5,False,False,False,False,False,True,True,2,3,0,1,0,0.0,3.0,0,0,5,24,24,3.2188758248682006,0,2990,0,8,955.0,200.0,-931.0,1,24,2990,0.0,15.2,98,59.34504,1.6,0.0,94.0,110.0,110.0,105.75,94.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 03:00:00,20210519,96,104,101.5,False,False,False,False,False,True,True,3,3,0,1,0,0.0,3.0,0,0,5,200,200,5.303304908059076,0,2990,0,8,24.0,30.0,176.0,1,200,2990,0.0,15.1,98,59.167019999999994,1.9,0.0,88.0,96.0,103.0,99.0,88.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 04:00:00,20210519,94,101,97.0,False,False,False,False,False,True,True,4,3,0,1,0,0.0,3.0,0,0,5,30,30,3.4339872044851463,0,2990,0,8,200.0,150.0,-170.0,1,30,2990,0.0,15.0,98,58.989,1.2,0.0,85.0,107.0,112.0,107.0,85.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 05:00:00,20210519,79,100,90.5,False,False,False,False,False,True,True,5,3,0,1,0,0.0,3.0,0,0,5,150,150,5.017279836814924,0,2990,0,8,30.0,10.0,120.0,1,150,2990,0.0,15.5,98,59.8791,1.0,0.0,81.0,92.0,88.0,90.25,81.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 06:00:00,20210519,95,108,104.0,False,False,False,False,False,True,True,6,3,0,1,0,0.0,3.0,0,0,5,10,10,2.3978952727983707,0,2990,0,8,150.0,780.0,-140.0,1,10,2990,0.0,15.9,98,60.591179999999994,2.2,0.0,95.0,104.0,103.0,105.5,95.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 07:00:00,20210519,54,75,78.0,False,False,False,False,False,True,True,7,3,0,1,0,0.0,3.0,0,1,5,780,780,6.660575149839686,0,2990,0,8,10.0,841.0,770.0,1,780,2990,0.0,17.5,95,63.348749999999995,1.8,0.0,115.0,126.0,63.0,106.5,115.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 08:00:00,20210519,21,23,23.0,False,False,False,False,False,True,True,8,3,0,1,0,0.0,3.0,2,0,5,841,800,6.7357800142423265,0,2990,0,8,780.0,0.0,61.0,1,841,2990,0.0,19.4,78,65.84067999999999,1.6,0.0,170.0,169.0,21.0,129.25,170.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 09:00:00,20210519,23,25,25.0,False,False,False,False,False,True,True,9,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,841.0,0.0,-841.0,1,0,2990,0.0,20.5,68,66.9816,3.0,0.0,171.0,160.0,21.0,123.5,171.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 10:00:00,20210519,21,21,21.0,False,False,False,False,False,True,True,10,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,1.1999999999999993,23.2,58,70.11944,1.9,0.0,159.0,149.0,23.0,121.0,159.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 11:00:00,20210519,21,21,21.0,False,False,False,False,False,True,True,11,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,2.1000000000000014,24.1,48,70.40932,1.9,0.0,167.0,168.0,21.0,128.0,167.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 12:00:00,20210519,22,25,23.5,False,False,False,False,False,True,True,12,3,0,1,0,0.0,3.0,1,1,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,3.6999999999999993,25.7,45,72.13135,1.3,0.0,99.0,94.0,20.0,76.0,99.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 13:00:00,20210519,21,24,24.5,False,False,False,False,False,True,True,13,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,2.8999999999999986,24.9,54,72.05854,1.7,0.0,177.0,178.0,24.0,128.75,177.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 14:00:00,20210519,20,20,20.0,False,False,False,False,False,True,True,14,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,3.1000000000000014,25.1,49,71.80001,2.0,0.0,167.0,164.0,21.0,124.25,167.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 15:00:00,20210519,20,20,20.0,False,False,False,False,False,True,True,15,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,3.3000000000000007,25.3,47,71.84409,1.7,0.0,162.0,153.0,21.0,115.5,162.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 16:00:00,20210519,23,25,24.5,False,False,False,False,False,True,True,16,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,3.1000000000000014,25.1,47,71.58903000000001,1.4,0.0,154.0,159.0,23.0,117.5,154.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 17:00:00,20210519,21,21,21.0,False,False,False,False,False,True,True,17,3,0,1,0,0.0,3.0,2,1,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,2.1999999999999993,24.2,49,70.63441999999999,1.0,0.0,118.0,131.0,22.0,97.5,118.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 18:00:00,20210519,21,21,21.0,False,False,False,False,False,True,True,18,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,1.3999999999999986,23.4,56,70.21896,1.3,0.0,146.0,157.0,21.0,116.75,146.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 19:00:00,20210519,23,25,24.0,False,False,False,False,False,True,True,19,3,0,1,0,0.0,3.0,2,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,0.0,21.5,55,67.55675,1.5,0.0,144.0,125.0,21.0,98.25,144.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 20:00:00,20210519,21,21,21.5,False,False,False,False,False,True,True,20,3,0,1,0,0.0,3.0,0,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,0.0,19.6,71,65.79984,0.6,0.0,115.0,105.0,24.0,88.25,115.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 21:00:00,20210519,22,24,23.0,False,False,False,False,False,True,True,21,3,0,1,0,0.0,3.0,0,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,0.0,18.8,74,64.71888,1.0,0.0,112.0,110.0,21.0,90.25,112.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 22:00:00,20210519,23,26,25.5,False,False,False,False,False,True,True,22,3,0,1,0,0.0,3.0,0,0,5,0,0,0.0,1,2990,0,8,0.0,0.0,0.0,1,0,2990,0.0,18.2,75,63.8305,0.4,0.0,100.0,102.0,22.0,83.25,100.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-19 23:00:00,20210519,21,22,24.0,False,False,False,False,False,True,True,23,3,0,1,0,0.0,3.0,0,0,5,0,0,0.0,1,2990,0,8,0.0,,0.0,1,0,2990,0.0,17.8,77,63.27594,0.3,0.0,93.0,102.0,24.0,80.25,93.0,123.70833333333333,177.0,126.08333333333333,178.0
2021-05-20 00:00:00,20210520,20,20,20.0,False,False,False,False,False,True,True,0,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,,0.0,,0,0,0,0.0,17.9,77,63.43317,0.9,0.0,62.0,70.0,21.0,52.5,62.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 01:00:00,20210520,21,22,21.0,False,False,False,False,False,True,True,1,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,17.5,86,63.076499999999996,0.7,0.0,89.0,98.0,21.0,79.5,89.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 02:00:00,20210520,22,25,23.5,False,False,False,False,False,True,True,2,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,17.4,80,62.73479999999999,1.4,0.0,97.0,103.0,23.0,82.25,97.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 03:00:00,20210520,20,20,20.0,False,False,False,False,False,True,True,3,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,16.7,80,61.6134,0.4,0.0,96.0,100.0,22.0,79.75,96.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 04:00:00,20210520,20,20,20.0,False,False,False,False,False,True,True,4,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,17.0,78,62.0434,0.8,0.0,94.0,105.0,21.0,83.75,94.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 05:00:00,20210520,23,25,25.0,False,False,False,False,False,True,True,5,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,16.5,90,61.4965,1.2,0.0,79.0,89.0,22.0,73.0,79.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 06:00:00,20210520,20,21,20.5,False,False,False,False,False,True,True,6,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,0.0,0.0,0.0,0,0,0,0.0,16.4,89,61.30703999999999,0.6,0.0,95.0,101.0,23.0,84.75,95.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 07:00:00,20210520,64,105,92.5,False,False,False,False,False,True,True,7,4,0,0,0,0.0,4.0,0,1,5,0,0,0.0,1,15890,0,15,0.0,174.0,0.0,0,0,0,0.0,17.6,88,63.30512,0.4,0.0,54.0,117.0,56.0,102.5,54.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 08:00:00,20210520,170,176,175.0,False,False,False,False,False,True,True,8,4,0,0,0,0.0,4.0,2,0,5,174,174,5.1647859739235145,0,15890,0,15,0.0,1145.0,174.0,0,0,0,0.0,17.8,90,63.7078,1.3,0.0,21.0,165.0,185.0,169.25,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 09:00:00,20210520,162,167,168.0,False,False,False,False,False,True,True,9,4,0,0,0,0.0,4.0,2,0,5,1145,800,7.044032897274685,0,15890,0,15,174.0,631.0,971.0,0,0,0,0.0,17.1,95,62.64855,0.8,1.4,23.0,163.0,186.0,165.5,23.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 10:00:00,20210520,157,169,167.5,False,False,False,False,False,True,True,10,4,0,0,0,0.0,4.0,2,0,5,631,631,6.448889394146858,0,15890,0,15,1145.0,1881.0,-514.0,0,0,0,0.0,17.2,98,62.90544,1.9,2.8,21.0,158.0,165.0,158.75,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 11:00:00,20210520,172,178,174.5,False,False,False,False,False,True,True,11,4,0,0,0,0.0,4.0,2,0,5,1881,800,7.540090320145325,0,15890,0,15,631.0,124.0,1250.0,0,0,0,0.0,16.9,98,62.371379999999995,2.0,5.3,21.0,164.0,171.0,164.5,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 12:00:00,20210520,106,130,143.0,False,False,False,False,False,True,True,12,4,0,0,0,0.0,4.0,1,1,5,124,124,4.8283137373023015,0,15890,0,15,1881.0,1467.0,-1757.0,0,0,0,0.0,16.6,98,61.83732,2.6,8.4,22.0,96.0,101.0,96.75,22.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 13:00:00,20210520,166,181,173.5,False,False,False,False,False,True,True,13,4,0,0,0,0.0,4.0,2,0,5,1467,800,7.291656209174461,0,15890,0,15,124.0,1175.0,1343.0,0,0,0,0.0,16.5,98,61.6593,2.1,15.1,21.0,168.0,166.0,161.75,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 14:00:00,20210520,163,167,165.5,False,False,False,False,False,True,True,14,4,0,0,0,0.0,4.0,2,0,5,1175,800,7.069874128458572,0,15890,0,15,1467.0,809.0,-292.0,0,0,0,0.0,16.0,97,60.7538,2.9,15.4,20.0,163.0,160.0,158.75,20.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 15:00:00,20210520,150,161,160.0,False,False,False,False,False,True,True,15,4,0,0,0,0.0,4.0,2,0,5,809,800,6.697034247666484,0,15890,0,15,1175.0,2581.0,-366.0,0,0,0,0.0,15.6,97,60.04568,3.2,15.6,20.0,139.0,155.0,145.5,20.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 16:00:00,20210520,152,159,157.0,False,False,False,False,False,True,True,16,4,0,0,0,0.0,4.0,2,0,5,2581,800,7.856319571406588,0,15890,0,15,809.0,977.0,1772.0,0,0,0,0.0,15.5,98,59.8791,2.7,15.9,23.0,150.0,159.0,149.25,23.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 17:00:00,20210520,101,110,131.5,False,False,False,False,False,True,True,17,4,0,0,0,0.0,4.0,2,1,5,977,800,6.885509670034818,0,15890,0,15,2581.0,2010.0,-1604.0,0,0,0,0.0,15.9,98,60.591179999999994,2.1,16.1,21.0,101.0,125.0,115.75,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 18:00:00,20210520,106,112,112.0,False,False,False,False,False,True,True,18,4,0,0,0,0.0,4.0,2,0,5,2010,800,7.606387389772652,0,15890,0,15,977.0,2901.0,1033.0,0,0,0,0.0,16.2,98,61.12524,2.0,16.3,21.0,102.0,125.0,129.0,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 19:00:00,20210520,109,114,111.0,False,False,False,False,False,True,True,19,4,0,0,0,0.0,4.0,2,0,5,2901,800,7.973155433444133,0,15890,0,15,2010.0,3.0,891.0,0,0,0,0.0,16.2,98,61.12524,1.2,16.3,23.0,101.0,115.0,115.75,23.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 20:00:00,20210520,110,117,114.0,False,False,False,False,False,True,True,20,4,0,0,0,0.0,4.0,0,0,5,3,3,1.3862943611198906,0,15890,0,15,2901.0,2.0,-2898.0,0,0,0,0.0,15.8,98,60.41316,1.7,16.3,21.0,133.0,128.0,121.25,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 21:00:00,20210520,103,107,109.0,False,False,False,False,False,True,True,21,4,0,0,0,0.0,4.0,0,0,5,2,2,1.0986122886681098,0,15890,0,15,3.0,10.0,-1.0,0,0,0,0.0,15.5,98,59.8791,1.3,16.3,22.0,127.0,121.0,119.5,22.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 22:00:00,20210520,101,111,109.5,False,False,False,False,False,True,True,22,4,0,0,0,0.0,4.0,0,0,5,10,10,2.3978952727983707,0,15890,0,15,2.0,0.0,8.0,0,0,0,0.0,15.0,98,58.989,0.9,16.3,23.0,114.0,114.0,109.25,23.0,42.083333333333336,97.0,122.125,168.0
2021-05-20 23:00:00,20210520,93,103,102.5,False,False,False,False,False,True,True,23,4,0,0,0,0.0,4.0,0,0,5,0,0,0.0,1,15890,0,15,10.0,,-10.0,0,0,0,0.0,14.9,98,58.81098,0.7,16.5,21.0,104.0,101.0,100.0,21.0,42.083333333333336,97.0,122.125,168.0
2021-05-21 00:00:00,20210521,61,64,65.0,False,False,False,False,False,True,True,0,5,0,0,0,0.0,5.0,0,0,5,820,800,6.710523109452428,0,24516,0,22,,219.0,,0,0,0,0.0,14.7,98,58.45493999999999,0.6,16.7,20.0,67.0,67.0,62.5,20.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 01:00:00,20210521,94,100,96.5,False,False,False,False,False,True,True,1,5,0,0,0,0.0,5.0,0,0,5,219,219,5.393627546352362,0,24516,0,22,820.0,498.0,-601.0,0,0,0,0.0,14.7,98,58.45493999999999,0.8,0.0,21.0,100.0,104.0,100.5,21.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 02:00:00,20210521,107,108,108.0,False,False,False,False,False,True,True,2,5,0,0,0,0.0,5.0,0,0,5,498,498,6.212606095751519,0,24516,0,22,219.0,393.0,279.0,0,0,0,0.0,14.7,98,58.45493999999999,0.7,0.0,22.0,107.0,102.0,102.75,22.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 03:00:00,20210521,98,107,103.5,False,False,False,False,False,True,True,3,5,0,0,0,0.0,5.0,0,0,5,393,393,5.976350909297934,0,24516,0,22,498.0,31.0,-105.0,0,0,0,0.0,14.9,98,58.81098,0.1,0.1,20.0,97.0,105.0,99.5,20.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 04:00:00,20210521,95,100,100.0,False,False,False,False,False,True,True,4,5,0,0,0,0.0,5.0,0,0,5,31,31,3.4657359027997265,0,24516,0,22,393.0,344.0,-362.0,0,0,0,0.0,14.6,98,58.27692,0.8,0.1,20.0,106.0,98.0,103.0,20.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 05:00:00,20210521,82,95,92.0,False,False,False,False,False,True,True,5,5,0,0,0,0.0,5.0,0,0,5,344,344,5.84354441703136,0,24516,0,22,31.0,40.0,313.0,0,0,0,0.0,14.7,98,58.45493999999999,1.4,0.1,23.0,93.0,89.0,90.0,23.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 06:00:00,20210521,102,105,103.5,False,False,False,False,False,True,True,6,5,0,0,0,0.0,5.0,0,0,5,40,40,3.713572066704308,0,24516,0,22,344.0,1028.0,-304.0,0,0,0,0.0,14.8,98,58.63296,1.1,0.1,20.0,100.0,107.0,104.75,20.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 07:00:00,20210521,121,135,135.0,False,False,False,False,False,True,True,7,5,0,0,0,0.0,5.0,0,1,5,1028,800,6.9363427358340495,0,24516,0,22,40.0,935.0,988.0,0,0,0,0.0,16.2,98,61.12524,0.6,0.1,64.0,115.0,118.0,119.25,64.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 08:00:00,20210521,153,160,157.5,False,False,False,False,False,True,True,8,5,0,0,0,0.0,5.0,2,0,5,935,800,6.841615476477592,0,24516,0,22,1028.0,1816.0,-93.0,0,0,0,0.0,17.9,88,63.80947999999999,1.2,0.1,170.0,147.0,172.0,161.25,170.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 09:00:00,20210521,144,146,149.5,False,False,False,False,False,True,True,9,5,0,0,0,0.0,5.0,2,0,5,1816,800,7.504942068396171,0,24516,0,22,935.0,1580.0,881.0,0,0,0,0.0,18.4,74,64.10184,2.9,0.1,162.0,140.0,170.0,154.0,162.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 10:00:00,20210521,140,157,152.0,False,False,False,False,False,True,True,10,5,0,0,0,0.0,5.0,2,0,5,1580,800,7.365812837209472,0,24516,0,22,1816.0,1787.0,-236.0,0,0,0,0.0,20.2,64,66.30872,3.0,0.1,157.0,143.0,158.0,155.75,157.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 11:00:00,20210521,156,160,159.0,False,False,False,False,False,True,True,11,5,0,0,0,0.0,5.0,2,0,5,1787,800,7.488852955733459,0,24516,0,22,1580.0,4406.0,207.0,0,0,0,0.0,20.6,63,66.82522,2.4,0.1,172.0,149.0,164.0,156.25,172.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 12:00:00,20210521,93,116,122.0,False,False,False,False,False,True,True,12,5,0,0,0,0.0,5.0,1,1,5,4406,800,8.390949464841986,0,24516,0,22,1787.0,1126.0,2619.0,0,0,0,0.0,20.2,63,66.25174,2.2,0.1,106.0,91.0,106.0,95.25,106.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 13:00:00,20210521,149,153,149.0,False,False,False,False,False,True,True,13,5,0,0,0,0.0,5.0,2,0,5,1126,800,7.027314514039777,0,24516,0,22,4406.0,1679.0,-3280.0,0,0,0,0.0,20.9,58,66.93578,2.7,0.1,166.0,150.0,167.0,154.75,166.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 14:00:00,20210521,153,158,156.5,False,False,False,False,False,True,True,14,5,0,0,0,0.0,5.0,2,0,5,1679,800,7.426549072397305,0,24516,0,22,1126.0,1636.0,553.0,0,0,0,0.0,20.3,61,66.27917,2.6,0.1,163.0,143.0,153.0,154.5,163.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 15:00:00,20210521,132,142,139.5,False,False,False,False,False,True,True,15,5,0,0,0,0.0,5.0,2,0,5,1636,800,7.400620577371135,0,24516,0,22,1679.0,2311.0,-43.0,0,0,0,0.0,20.5,63,66.68185,1.3,0.1,150.0,137.0,133.0,141.5,150.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 16:00:00,20210521,144,147,146.5,False,False,False,False,False,True,True,16,5,0,0,0,0.0,5.0,2,0,5,2311,800,7.7458682297922685,0,24516,0,22,1636.0,205.0,675.0,0,0,0,0.0,17.2,88,62.632639999999995,2.2,0.1,152.0,135.0,145.0,145.5,152.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 17:00:00,20210521,121,140,140.0,False,False,False,False,False,True,True,17,5,0,0,0,0.0,5.0,2,1,5,205,205,5.327876168789581,0,24516,0,22,2311.0,775.0,-2106.0,0,0,0,0.0,17.7,88,63.47324,0.6,0.1,101.0,109.0,120.0,113.25,101.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 18:00:00,20210521,132,140,137.0,False,False,False,False,False,True,True,18,5,0,0,0,0.0,5.0,2,0,5,775,775,6.654152520183219,0,24516,0,22,205.0,2344.0,570.0,0,0,0,0.0,17.8,74,63.17628,2.0,0.1,106.0,146.0,108.0,134.0,106.0,97.125,172.0,117.16666666666667,150.0
2021-05-21 19:00:00,20210521,124,140,140.0,False,False,False,False,False,True,True,19,5,0,0,0,0.0,5.0,2,0,5,2344,800,7.76004068088038,0,24516,0,22,775.0,0.0,1569.0,0,0,0,0.0,17.5,74,62.713499999999996,1.5,0.1,109.0,129.0,100.0,122.25,109.0,97.125,172.0,117.16666666666667,150.0
