dt,날짜,target,target_max15,target_max15_trapz,is_clone,is_off,is_stop,is_corrupt,is_prod_missing,train_ok,train_ok_strict,hour,dow,is_weekend,is_holiday,after_off,off_run_prev,days_since_off,shift,is_transition,month,prod,prod_cap,prod_log,prod_zero,day_prod,day_prod_zero,day_prod_hours,prod_prev,prod_next,prod_diff,cool,temp,humid,thi,wind,rain,lag24,lag168,lag336,lag_week_mean4,lag_prev_op,prev_day_mean,prev_day_max,last_week_day_mean,last_week_day_max,ym,fold,y,p,err,abs_err,peak
2021-07-29 21:00:00,20210729,126,131,130.0,False,False,False,False,False,True,True,21,4,0,0,0,0.0,4.0,0,0,7,131,131,4.882801922586371,0,25698,0,23,149.0,180.0,-18.0,3.8000000000000007,25.8,79,76.07918000000001,0.8,0.0,110.0,120.0,187.0,143.0,110.0,145.66666666666666,208.0,135.375,197.0,2021-07,2021-07,126,118.6070870700047,7.392912929995305,7.392912929995305,False
2021-07-29 22:00:00,20210729,122,130,126.5,False,False,False,False,False,True,True,22,4,0,0,0,0.0,4.0,0,0,7,180,180,5.198497031265826,0,25698,0,23,131.0,174.0,49.0,3.3000000000000007,25.3,84,75.82048,0.2,0.0,103.0,115.0,198.0,135.75,103.0,145.66666666666666,208.0,135.375,197.0,2021-07,2021-07,122,120.36863731815941,1.631362681840585,1.631362681840585,False
2021-07-29 23:00:00,20210729,114,127,124.0,False,False,False,False,False,True,True,23,4,0,0,0,0.0,4.0,0,0,7,174,174,5.1647859739235145,0,25698,0,23,180.0,,-6.0,3.1999999999999993,25.2,86,75.86928,0.5,0.0,103.0,107.0,187.0,128.75,103.0,145.66666666666666,208.0,135.375,197.0,2021-07,2021-07,114,114.51164307562495,-0.5116430756249457,0.5116430756249457,False
2021-07-31 00:00:00,20210731,23,24,50.5,False,True,False,False,False,True,True,0,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,,0.0,,3.1000000000000014,25.1,86,75.70313999999999,1.0,0.0,88.0,68.0,64.0,66.0,88.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,23,25.352876686305933,-2.352876686305933,2.352876686305933,False
2021-07-31 01:00:00,20210731,21,21,22.5,False,True,False,False,False,True,True,1,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.3999999999999986,25.4,82,75.76772,1.4,0.0,121.0,96.0,101.0,99.5,121.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,32.200928040557685,-11.200928040557685,11.200928040557685,False
2021-07-31 02:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,2,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,2.3999999999999986,24.4,89,74.83583999999999,1.3,0.0,119.0,95.0,98.0,99.0,119.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,31.937351530371405,-10.937351530371405,10.937351530371405,False
2021-07-31 03:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,3,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,2.0,24.0,90,74.25399999999999,0.4,0.0,122.0,93.0,94.0,96.75,122.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,30.718838012447197,-9.718838012447197,9.718838012447197,False
2021-07-31 04:00:00,20210731,23,26,25.0,False,True,False,False,False,True,True,4,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,1.8999999999999986,23.9,92,74.27112,1.1,0.0,119.0,97.0,96.0,99.25,119.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,23,32.21046766072386,-9.210467660723857,9.210467660723857,False
2021-07-31 05:00:00,20210731,20,21,21.0,False,True,False,False,False,True,True,5,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,1.6000000000000014,23.6,94,73.93616,0.3,0.0,105.0,81.0,84.0,84.25,105.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,20,25.747322311804908,-5.747322311804908,5.747322311804908,False
2021-07-31 06:00:00,20210731,21,21,20.5,False,True,False,False,False,True,True,6,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.399999999999999,26.4,84,77.62624,0.6,0.0,124.0,95.0,85.0,94.75,124.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,28.779335392080117,-7.779335392080117,7.779335392080117,False
2021-07-31 07:00:00,20210731,22,23,23.0,False,True,False,False,False,True,True,7,6,1,0,0,0.0,6.0,0,1,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.300000000000001,28.3,77,79.78509,1.6,0.0,156.0,61.0,57.0,61.5,156.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,22,23.015022427504178,-1.015022427504178,1.015022427504178,False
2021-07-31 08:00:00,20210731,21,21,21.5,False,True,False,False,False,True,True,8,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,7.800000000000001,29.8,73,81.53546,1.2,0.0,198.0,25.0,25.0,24.5,198.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,22.820702194366607,-1.820702194366607,1.820702194366607,False
2021-07-31 09:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,9,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.3,31.3,67,82.83329,1.6,0.0,198.0,24.0,23.0,24.75,198.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,21.443215474156023,-0.44321547415602325,0.44321547415602325,False
2021-07-31 10:00:00,20210731,22,23,22.0,False,True,False,False,False,True,True,10,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.399999999999999,32.4,68,84.63167999999999,2.8,0.0,188.0,24.0,23.0,25.0,188.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,22,21.742642049537604,0.25735795046239573,0.25735795046239573,False
2021-07-31 11:00:00,20210731,23,26,25.5,False,True,False,False,False,True,True,11,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.700000000000003,32.7,65,84.53445,2.0,0.0,208.0,27.0,24.0,25.75,208.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,23,22.104433862484356,0.8955661375156438,0.8955661375156438,False
2021-07-31 12:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,12,6,1,0,0,0.0,6.0,1,1,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.799999999999997,32.8,69,85.40668,2.1,0.0,121.0,23.0,24.0,24.25,121.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,22.04769774288552,-1.0476977428855214,1.0476977428855214,False
2021-07-31 13:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,13,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.100000000000001,32.1,71,84.71109,2.4,0.0,194.0,24.0,23.0,23.5,194.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,21.727614709415786,-0.7276147094157857,0.7276147094157857,False
2021-07-31 14:00:00,20210731,22,25,23.5,False,True,False,False,False,True,True,14,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,8.8,30.8,75,83.392,2.4,0.0,196.0,24.0,23.0,23.0,196.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,22,21.54447929063892,0.45552070936107825,0.45552070936107825,False
2021-07-31 15:00:00,20210731,22,23,23.0,False,True,False,False,False,True,True,15,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,7.5,29.5,83,82.56615,1.6,0.0,161.0,26.0,25.0,24.5,161.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,22,22.857807189238102,-0.8578071892381018,0.8578071892381018,False
2021-07-31 16:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,16,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.399999999999999,28.4,85,81.04759999999999,1.8,0.0,174.0,24.0,23.0,23.5,174.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,21.94897923923584,-0.9489792392358396,0.9489792392358396,False
2021-07-31 17:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,17,6,1,0,0,0.0,6.0,2,1,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.5,28.5,86,81.3519,1.7,0.0,147.0,24.0,22.0,22.75,147.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,21.670453063488594,-0.6704530634885941,0.6704530634885941,False
2021-07-31 18:00:00,20210731,23,28,25.5,False,True,False,False,False,True,True,18,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.399999999999999,28.4,87,81.32392,1.0,0.0,183.0,25.0,24.0,23.25,183.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,23,22.308945356844063,0.6910546431559368,0.6910546431559368,False
2021-07-31 19:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,19,6,1,0,0,0.0,6.0,2,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.0,28.0,90,81.05799999999999,0.3,0.0,151.0,25.0,23.0,24.0,151.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,22.118172313648177,-1.1181723136481772,1.1181723136481772,False
2021-07-31 20:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,20,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.600000000000001,27.6,92,80.63808,0.8,0.0,107.0,24.0,23.0,22.75,107.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,21.91121673412013,-0.9112167341201314,0.9112167341201314,False
2021-07-31 21:00:00,20210731,23,25,24.5,False,True,False,False,False,True,True,21,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.600000000000001,27.6,93,80.76832,1.5,0.0,110.0,25.0,24.0,23.5,110.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,23,22.68080183765683,0.3191981623431701,0.3191981623431701,False
2021-07-31 22:00:00,20210731,21,21,23.0,False,True,False,False,False,True,True,22,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.600000000000001,27.6,94,80.89856,1.0,0.0,103.0,26.0,25.0,25.0,103.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,22.99195313072453,-1.9919531307245286,1.9919531307245286,False
2021-07-31 23:00:00,20210731,21,21,21.0,False,True,False,False,False,True,True,23,6,1,0,0,0.0,6.0,0,0,7,0,0,0.0,1,0,1,0,0.0,,0.0,5.600000000000001,27.6,94,80.89856,1.0,0.0,103.0,24.0,23.0,22.75,103.0,145.66666666666666,208.0,45.0,97.0,2021-07,2021-07,21,23.61871935092402,-2.618719350924021,2.618719350924021,False
2021-08-01 00:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,0,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,,0.0,,5.399999999999999,27.4,94,80.55044,1.3,0.0,,,,,88.0,,,,,2021-08,2021-08,21,30.649455839181552,-9.649455839181552,9.649455839181552,False
2021-08-01 01:00:00,20210801,23,26,25.5,False,True,False,False,False,True,True,1,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.199999999999999,27.2,94,80.20232,1.7,0.0,,,,,121.0,,,,,2021-08,2021-08,23,30.5483086990146,-7.548308699014601,7.548308699014601,False
2021-08-01 02:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,2,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.5,25.5,93,77.13385,2.1,0.0,,,,,119.0,,,,,2021-08,2021-08,21,30.009723310102114,-9.009723310102114,9.009723310102114,False
2021-08-01 03:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,3,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.1999999999999993,25.2,97,77.04056,0.3,0.1,,,,,122.0,,,,,2021-08,2021-08,21,29.858249369008785,-8.858249369008785,8.858249369008785,False
2021-08-01 04:00:00,20210801,22,25,22.5,False,True,False,False,False,True,True,4,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,2.8999999999999986,24.9,98,76.61298,0.4,0.1,,,,,119.0,,,,,2021-08,2021-08,22,30.02493988436956,-8.024939884369559,8.024939884369559,False
2021-08-01 05:00:00,20210801,22,24,24.5,False,True,False,False,False,True,True,5,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,2.8000000000000007,24.8,98,76.43495999999999,0.9,0.2,,,,,105.0,,,,,2021-08,2021-08,22,29.73602265750885,-7.736022657508851,7.736022657508851,False
2021-08-01 06:00:00,20210801,20,21,20.5,False,True,False,False,False,True,True,6,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.0,26.0,98,78.5712,0.6,0.2,,,,,124.0,,,,,2021-08,2021-08,20,30.02198614521119,-10.02198614521119,10.02198614521119,False
2021-08-01 07:00:00,20210801,20,21,20.5,False,True,False,False,False,True,True,7,7,1,0,1,1.0,1.0,0,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.899999999999999,27.9,91,81.02111,1.1,0.2,,,,,156.0,,,,,2021-08,2021-08,20,30.611368557641033,-10.611368557641033,10.611368557641033,False
2021-08-01 08:00:00,20210801,23,28,25.0,False,True,False,False,False,True,True,8,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,7.199999999999999,29.2,82,81.93056,1.4,0.2,,,,,198.0,,,,,2021-08,2021-08,23,30.337094373446092,-7.337094373446092,7.337094373446092,False
2021-08-01 09:00:00,20210801,22,24,26.0,False,True,False,False,False,True,True,9,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.0,31.0,74,83.5386,1.5,0.2,,,,,198.0,,,,,2021-08,2021-08,22,32.2577912261215,-10.257791226121498,10.257791226121498,False
2021-08-01 10:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,10,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.3,31.3,68,83.00016,1.2,0.2,,,,,188.0,,,,,2021-08,2021-08,21,32.496094250958635,-11.496094250958635,11.496094250958635,False
2021-08-01 11:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,11,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.600000000000001,32.6,71,85.46754,2.1,0.2,,,,,208.0,,,,,2021-08,2021-08,21,32.30648288460721,-11.306482884607213,11.306482884607213,False
2021-08-01 12:00:00,20210801,23,25,24.0,False,True,False,False,False,True,True,12,7,1,0,1,1.0,1.0,1,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.899999999999999,31.9,71,84.40851,2.4,0.2,,,,,121.0,,,,,2021-08,2021-08,23,31.274271050959744,-8.274271050959744,8.274271050959744,False
2021-08-01 13:00:00,20210801,21,21,23.0,False,True,False,False,False,True,True,13,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,8.0,30.0,76,82.304,2.3,0.2,,,,,194.0,,,,,2021-08,2021-08,21,31.839595582014336,-10.839595582014336,10.839595582014336,False
2021-08-01 14:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,14,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.699999999999999,28.7,87,81.82531,2.1,0.2,,,,,196.0,,,,,2021-08,2021-08,21,30.249810311649664,-9.249810311649664,9.249810311649664,False
2021-08-01 15:00:00,20210801,22,23,22.0,False,True,False,False,False,True,True,15,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.699999999999999,28.7,89,82.10757,1.2,0.2,,,,,161.0,,,,,2021-08,2021-08,22,30.413224267196323,-8.413224267196323,8.413224267196323,False
2021-08-01 16:00:00,20210801,23,25,24.5,False,True,False,False,False,True,True,16,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.699999999999999,28.7,88,81.96644,0.9,0.2,,,,,174.0,,,,,2021-08,2021-08,23,30.41648920400335,-7.416489204003351,7.416489204003351,False
2021-08-01 17:00:00,20210801,21,21,21.0,False,True,False,False,False,True,True,17,7,1,0,1,1.0,1.0,2,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.5,28.5,90,81.9085,1.5,0.2,,,,,147.0,,,,,2021-08,2021-08,21,30.190490678594557,-9.190490678594557,9.190490678594557,False
2021-08-01 18:00:00,20210801,20,21,20.5,False,True,False,False,False,True,True,18,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.300000000000001,28.3,91,81.70546999999999,1.5,0.2,,,,,183.0,,,,,2021-08,2021-08,20,30.292835928411353,-10.292835928411353,10.292835928411353,False
2021-08-01 19:00:00,20210801,21,22,21.5,False,True,False,False,False,True,True,19,7,1,0,1,1.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.199999999999999,27.2,98,80.70743999999999,1.9,5.3,,,,,151.0,,,,,2021-08,2021-08,21,29.400293741112012,-8.400293741112012,8.400293741112012,False
2021-08-01 20:00:00,20210801,23,26,24.0,False,True,False,False,False,True,True,20,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.699999999999999,26.7,98,79.81734,1.5,20.2,,,,,107.0,,,,,2021-08,2021-08,23,29.43611693445153,-6.43611693445153,6.43611693445153,False
2021-08-01 21:00:00,20210801,22,22,22.0,False,True,False,False,False,True,True,21,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.8999999999999986,25.9,98,78.39318,1.5,20.2,,,,,110.0,,,,,2021-08,2021-08,22,29.505910962930454,-7.505910962930454,7.505910962930454,False
2021-08-01 22:00:00,20210801,22,23,22.0,False,True,False,False,False,True,True,22,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.0,26.0,98,78.5712,1.8,20.2,,,,,103.0,,,,,2021-08,2021-08,22,29.31019271022306,-7.31019271022306,7.31019271022306,False
2021-08-01 23:00:00,20210801,22,24,22.5,False,True,False,False,False,True,True,23,7,1,0,1,1.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,,0.0,4.300000000000001,26.3,98,79.10525999999999,1.4,20.2,,,,,103.0,,,,,2021-08,2021-08,22,29.833420618153223,-7.833420618153223,7.833420618153223,False
2021-08-02 00:00:00,20210802,21,23,23.5,False,True,False,False,False,True,True,0,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,,0.0,,4.0,26.0,98,78.5712,1.3,0.0,,24.0,26.0,25.0,88.0,,,111.66666666666667,198.0,2021-08,2021-08,21,14.842119288380353,6.157880711619647,6.157880711619647,False
2021-08-02 01:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,1,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.8999999999999986,25.9,98,78.39318,1.9,0.0,,24.0,24.0,23.5,121.0,,,111.66666666666667,198.0,2021-08,2021-08,21,12.270256115662159,8.729743884337841,8.729743884337841,False
2021-08-02 02:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,2,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.5,25.5,98,77.6811,0.3,0.0,,25.0,23.0,23.5,119.0,,,111.66666666666667,198.0,2021-08,2021-08,21,11.307247103428807,9.692752896571193,9.692752896571193,False
2021-08-02 03:00:00,20210802,23,26,24.5,False,True,False,False,False,True,True,3,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.5,25.5,98,77.6811,0.9,0.0,,25.0,23.0,24.0,122.0,,,111.66666666666667,198.0,2021-08,2021-08,23,11.702987317913875,11.297012682086125,11.297012682086125,False
2021-08-02 04:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,4,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.3000000000000007,25.3,98,77.32506000000001,1.2,0.0,,24.0,25.0,23.75,119.0,,,111.66666666666667,198.0,2021-08,2021-08,21,12.296229394967304,8.703770605032696,8.703770605032696,False
2021-08-02 05:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,5,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,3.3999999999999986,25.4,98,77.50308,1.4,0.0,,24.0,23.0,23.25,105.0,,,111.66666666666667,198.0,2021-08,2021-08,21,11.31826820571822,9.68173179428178,9.68173179428178,False
2021-08-02 06:00:00,20210802,22,25,22.5,False,True,False,False,False,True,True,6,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.300000000000001,26.3,98,79.10525999999999,0.7,0.0,,26.0,23.0,23.75,124.0,,,111.66666666666667,198.0,2021-08,2021-08,22,11.90671382672951,10.09328617327049,10.09328617327049,False
2021-08-02 07:00:00,20210802,21,24,24.5,False,True,False,False,False,True,True,7,1,0,0,1,2.0,1.0,0,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.699999999999999,26.7,98,79.81734,1.4,0.0,,71.0,65.0,66.0,156.0,,,111.66666666666667,198.0,2021-08,2021-08,21,17.679726902435778,3.320273097564222,3.320273097564222,False
2021-08-02 08:00:00,20210802,20,21,20.5,False,True,False,False,False,True,True,8,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.399999999999999,28.4,95,82.4292,1.3,0.0,,198.0,188.0,185.0,198.0,,,111.66666666666667,198.0,2021-08,2021-08,20,19.907333239079794,0.09266676092020631,0.09266676092020631,False
2021-08-02 09:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,9,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.5,28.5,90,81.9085,0.9,0.0,,184.0,179.0,181.0,198.0,,,111.66666666666667,198.0,2021-08,2021-08,21,19.62174880183404,1.3782511981659589,1.3782511981659589,False
2021-08-02 10:00:00,20210802,22,25,23.0,False,True,False,False,False,True,True,10,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.600000000000001,31.6,71,83.95464,2.0,0.0,,185.0,185.0,179.5,188.0,,,111.66666666666667,198.0,2021-08,2021-08,22,19.517421179904968,2.482578820095032,2.482578820095032,False
2021-08-02 11:00:00,20210802,21,21,23.0,False,True,False,False,False,True,True,11,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.800000000000001,28.8,91,82.56092000000001,1.5,4.6,,190.0,199.0,186.75,208.0,,,111.66666666666667,198.0,2021-08,2021-08,21,23.531155286951204,-2.531155286951204,2.531155286951204,False
2021-08-02 12:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,12,1,0,0,1,2.0,1.0,1,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.300000000000001,27.3,94,80.37638,2.0,16.7,,113.0,117.0,112.25,121.0,,,111.66666666666667,198.0,2021-08,2021-08,21,19.713826405234144,1.286173594765856,1.286173594765856,False
2021-08-02 13:00:00,20210802,22,23,22.0,False,True,False,False,False,True,True,13,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,7.899999999999999,29.9,86,83.67786,0.6,16.7,,169.0,178.0,170.5,194.0,,,111.66666666666667,198.0,2021-08,2021-08,22,22.326822971669955,-0.3268229716699551,0.3268229716699551,False
2021-08-02 14:00:00,20210802,23,25,24.0,False,True,False,False,False,True,True,14,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.3,31.3,70,83.3339,1.5,16.7,,186.0,178.0,179.25,196.0,,,111.66666666666667,198.0,2021-08,2021-08,23,23.254264173332135,-0.25426417333213536,0.25426417333213536,False
2021-08-02 15:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,15,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,10.0,32.0,66,83.6908,3.1,16.7,,158.0,169.0,162.75,161.0,,,111.66666666666667,198.0,2021-08,2021-08,21,22.05404472515072,-1.054044725150721,1.054044725150721,False
2021-08-02 16:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,16,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,9.0,31.0,70,82.88300000000001,3.8,16.7,,169.0,183.0,171.0,174.0,,,111.66666666666667,198.0,2021-08,2021-08,21,21.923620856924355,-0.9236208569243551,0.9236208569243551,False
2021-08-02 17:00:00,20210802,22,24,22.5,False,True,False,False,False,True,True,17,1,0,0,1,2.0,1.0,2,1,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,8.100000000000001,30.1,75,82.30525,3.2,16.7,,136.0,149.0,138.0,147.0,,,111.66666666666667,198.0,2021-08,2021-08,22,20.483156705000933,1.5168432949990667,1.5168432949990667,False
2021-08-02 18:00:00,20210802,22,26,25.0,False,True,False,False,False,True,True,18,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,7.300000000000001,29.3,78,81.50446,1.3,16.7,,175.0,171.0,165.25,183.0,,,111.66666666666667,198.0,2021-08,2021-08,22,22.128169170488206,-0.12816917048820642,0.12816917048820642,False
2021-08-02 19:00:00,20210802,21,21,21.0,False,True,False,False,False,True,True,19,1,0,0,1,2.0,1.0,2,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,6.399999999999999,28.4,82,80.63311999999999,1.9,16.7,,157.0,151.0,151.0,151.0,,,111.66666666666667,198.0,2021-08,2021-08,21,21.790659657616946,-0.7906596576169456,0.7906596576169456,False
2021-08-02 20:00:00,20210802,22,24,22.5,False,True,False,False,False,True,True,20,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,5.600000000000001,27.6,82,79.33568,1.1,16.7,,102.0,127.0,118.5,107.0,,,111.66666666666667,198.0,2021-08,2021-08,22,20.815191859076716,1.184808140923284,1.184808140923284,False
2021-08-02 21:00:00,20210802,22,24,22.5,False,True,False,False,False,True,True,21,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.899999999999999,26.9,84,78.44703999999999,0.5,16.7,,110.0,124.0,117.75,110.0,,,111.66666666666667,198.0,2021-08,2021-08,22,19.624612177048636,2.375387822951364,2.375387822951364,False
2021-08-02 22:00:00,20210802,22,24,24.0,False,True,False,False,False,True,True,22,1,0,0,1,2.0,1.0,0,0,8,0,0,0.0,1,0,1,0,0.0,0.0,0.0,4.699999999999999,26.7,81,77.75473,1.2,16.7,,110.0,106.0,109.0,103.0,,,111.66666666666667,198.0,2021-08,2021-08,22,19.5855738621529,2.4144261378471015,2.4144261378471015,False
